	Von	Name	Nach	Name	Nr. 1007
1403	472	Schimmelmannstr (Ost	234	Elbbrücken	11,14
1404	473	Walddörferstr	234	Elbbrücken	5,08
1405	474	Heerbrook	234	Elbbrücken	11,39
1406	475	Krausestr	234	Elbbrücken	60,36
1407	476	Am Brink	234	Elbbrücken	76,59
1408	477	Eidelstedter Weg	234	Elbbrücken	43,09
1409	478	Biedermannplatz	234	Elbbrücken	30,74
1410	479	Flachsland	234	Elbbrücken	7,32
1411	480	U Klosterstern	234	Elbbrücken	15,02
1412	481	U Lutterothstr	234	Elbbrücken	19,58
1413	482	Gertigstr	234	Elbbrücken	38,86
1414	483	Eppendorfer Weg (Ost	234	Elbbrücken	157,79
1415	484	Wedel, Markt	234	Elbbrücken	1,44
1416	485	U Strassburger Str	234	Elbbrücken	35
1417	486	Streekbrücke	234	Elbbrücken	62,53
1418	487	Tonndorf	234	Elbbrücken	14,67
1419	488	Kressenweg	234	Elbbrücken	3,34
1420	489	Langenfelder Damm	234	Elbbrücken	3,74
1421	490	U Eppendorfer Baum	234	Elbbrücken	25,25
1422	491	Olivaer Str	234	Elbbrücken	6,15
1423	492	Grossheidestr	234	Elbbrücken	10,99
1424	493	Kuddewörde	234	Elbbrücken	37,31
1425	494	Berliner Platz	234	Elbbrücken	13,61
1426	495	F-Ebert-Damm  (West)	234	Elbbrücken	5,11
1427	496	Tannenberg (Hauptfri	234	Elbbrücken	3,44
1428	497	U Alter Teichweg	234	Elbbrücken	9,09
1429	498	Immenbusch	234	Elbbrücken	9,83
1430	499	S Wandsbek Ost (Tonn	234	Elbbrücken	0,55
1431	500	U Saarlandstr	234	Elbbrücken	1,12
1432	501	Semperstr	234	Elbbrücken	38,22
1433	502	Dorotheenstr	234	Elbbrücken	12,8
1434	503	Wachtelstr	234	Elbbrücken	9,48
1435	504	Löwenstr	234	Elbbrücken	27,45
1436	505	U/S Barmbek	234	Elbbrücken	6,32
1437	506	S Stellingen	234	Elbbrücken	3,95
1438	507	Kümmellstr	234	Elbbrücken	68,94
1439	508	Flurstrasse	234	Elbbrücken	5,69
1440	509	Julius-Vosseler-Str	234	Elbbrücken	49,76
1441	510	Egenbüttelweg	234	Elbbrücken	4,96
1442	511	U Borgweg	234	Elbbrücken	1,79
1443	512	U Sierichstr	234	Elbbrücken	11,2
1444	513	Schulstr  Stellau	234	Elbbrücken	14,94
1445	514	Sorenkoppel	234	Elbbrücken	9,4
1446	515	Rausdorf (Ost)	234	Elbbrücken	8,69
1447	516	Veilchenweg	234	Elbbrücken	22,84
1448	517	HELLGRUNDWEG	234	Elbbrücken	2,95
1449	518	Liliencronstr	234	Elbbrücken	22,41
1450	519	Volksparkstr	234	Elbbrücken	2,42
1451	520	Hellbrookstr	234	Elbbrücken	9,03
1452	521	WACHTELWEG	234	Elbbrücken	2,47
1453	522	Ebeersreye	234	Elbbrücken	14,79
1454	523	Wilsonstr	234	Elbbrücken	0,55
1455	524	Ortsamt Stellingen	234	Elbbrücken	5,3
1456	525	Tilsiter Str	234	Elbbrücken	8,65
1457	526	Hellbrookbrücke	234	Elbbrücken	4,65
1458	527	Aneken	234	Elbbrücken	2,48
1459	528	U Hagenbecks Tierpar	234	Elbbrücken	11,56
1460	529	U Habichtstr	234	Elbbrücken	16,94
1461	530	Stemmeshay	234	Elbbrücken	1,92
1462	531	Eppendorf, Markt	234	Elbbrücken	7,9
1463	532	Vosskulen	234	Elbbrücken	13,84
1464	533	Farnhornweg	234	Elbbrücken	3,68
1465	534	U Hudtwalckerstrasse	234	Elbbrücken	9,14
1466	535	Lokstedter Weg	234	Elbbrücken	11,35
1467	536	Kronshorst	234	Elbbrücken	8,69
1468	537	Hermann-Kaufmann-Str	234	Elbbrücken	6,21
1469	538	Waldwinkel	234	Elbbrücken	1,88
1470	539	A/S Eidelstedt	234	Elbbrücken	4,09
1471	540	Winterhude, Markt	234	Elbbrücken	5,76
1472	541	Steinberg Wedel	234	Elbbrücken	0,99
1473	542	Habichtplatz	234	Elbbrücken	26,22
1474	543	Recknitzstr	234	Elbbrücken	3,66
1475	544	Heinrich-Helbing-Str	234	Elbbrücken	13,57
1476	545	Loher Str	234	Elbbrücken	5
1477	546	Schillingsbekweg	234	Elbbrücken	27,09
1478	547	Engelbrechtweg	234	Elbbrücken	7,55
1479	548	Schubackstr	234	Elbbrücken	18,78
1480	549	BAB Auffahrt Stellin	234	Elbbrücken	4,03
1481	550	Gazellenkamp	234	Elbbrücken	3,92
1482	551	Frickestr	234	Elbbrücken	11,46
1483	552	Deelwisch	234	Elbbrücken	2,01
1484	553	Hellbrookkamp	234	Elbbrücken	8,8
1485	554	S Alte Wöhr	234	Elbbrücken	7,71
1486	555	Wandsbeker Str.(Mitt	234	Elbbrücken	13,76
1487	556	Ohlsdorfer Str	234	Elbbrücken	4,43
1488	557	SCHENEFELD, PARKSTIE	234	Elbbrücken	6,26
1489	558	Siemersplatz	234	Elbbrücken	11,33
1490	559	Tunierstieg	234	Elbbrücken	4,23
1491	560	Amtsstr	234	Elbbrücken	1,91
1492	561	Langbargheide	234	Elbbrücken	5,72
1493	562	Pinneberger Str, Wed	234	Elbbrücken	0,99
1494	563	Jevenstedter Str	234	Elbbrücken	4,69
1495	564	U Trabrennbahn	234	Elbbrücken	1,72
1496	565	Jahnring (Mitte)	234	Elbbrücken	0,69
1497	566	Paracelsusstr	234	Elbbrücken	10,66
1498	567	AKH Barmbek	234	Elbbrücken	7,25
1499	568	Uetersener Weg	234	Elbbrücken	11,52
1500	569	U Lattenkamp	234	Elbbrücken	18,79
1501	570	Nedderfeld (Ost)	234	Elbbrücken	6,9
1502	571	Überseering (West)	234	Elbbrücken	15,99
1503	572	Wandsbeker Str	234	Elbbrücken	16,54
1504	573	Pulverhofsweg	234	Elbbrücken	4,73
1505	574	Wilhelm-Grimm-Str	234	Elbbrücken	5,36
1506	575	S Elbgaustr	234	Elbbrücken	4,06
1507	576	Orchideenstieg	234	Elbbrücken	9,68
1508	577	Nedderfeld (Kehre)	234	Elbbrücken	17,8
1509	578	Karl-Müller-Ring	234	Elbbrücken	7,79
1510	579	Langenfort	234	Elbbrücken	4,13
1511	580	U Hagendeel	234	Elbbrücken	3,29
1512	581	Fabriciusstr  (Mitte	234	Elbbrücken	16,06
1513	582	Grelckstrasse	234	Elbbrücken	29,48
1514	583	Rahlstedter Weg (Mit	234	Elbbrücken	8,79
1515	584	Kapstadtring	234	Elbbrücken	15,44
1516	585	Trittau, Rathaus	234	Elbbrücken	37,32
1517	586	Grosslohe	234	Elbbrücken	5,32
1518	587	BAUMLAEUFERWEG	234	Elbbrücken	5,71
1519	588	Reichsbahnstr	234	Elbbrücken	3,82
1520	589	Schenefeld, Jahnstr	234	Elbbrücken	5,18
1521	590	Wilhelm-Metzger-Str	234	Elbbrücken	9,93
1522	591	Rosenbrook	234	Elbbrücken	9,71
1523	592	Trittau, Fehrsweg	234	Elbbrücken	37,31
1524	593	Sydneystr	234	Elbbrücken	15,15
1525	594	Niendorfer Gehege	234	Elbbrücken	2,35
1526	595	Stapelfeld, Ort	234	Elbbrücken	8,68
1527	596	S Rahlstedt	234	Elbbrücken	6,79
1528	597	Sieker Landstr	234	Elbbrücken	3,22
1529	598	Hebebrandstr	234	Elbbrücken	4,72
1530	599	S Rübenkamp	234	Elbbrücken	46,28
1531	600	Rahnstr	234	Elbbrücken	8,94
1532	601	Hindenburgstr	234	Elbbrücken	6,3
1533	602	Tegelweg	234	Elbbrücken	8,14
1534	603	Ellernreihe (Mitte)	234	Elbbrücken	8,35
1535	604	Inselstr	234	Elbbrücken	7,66
1536	605	U Farmsen	234	Elbbrücken	0,84
1537	606	Graf-Goltz-Kaserne	234	Elbbrücken	5,83
1538	607	Fabriciusstr	234	Elbbrücken	4,25
1539	608	Haffkruger Weg	234	Elbbrücken	10,48
1540	609	Stapelf, Zur Windmüh	234	Elbbrücken	8,7
1541	610	Eichenlohweg	234	Elbbrücken	5,99
1542	611	Alter Zollweg	234	Elbbrücken	11,72
1543	612	Niendorfer Str	234	Elbbrücken	21,73
1544	613	Stavenhagenstr	234	Elbbrücken	18,8
1545	614	Lohkampstr 45	234	Elbbrücken	4,65
1546	615	Alfred-Mahlau-Weg	234	Elbbrücken	8,55
1547	616	A Eidelstedt Ost	234	Elbbrücken	10,42
1548	617	Gründgensstr (West)	234	Elbbrücken	6,12
1549	618	Warnckesweg	234	Elbbrücken	9,07
1550	619	Sengelmannstr.	234	Elbbrücken	9,31
1551	620	Rönkkoppel	234	Elbbrücken	8,57
1552	621	Pflugacker	234	Elbbrücken	2,88
1553	622	Vogt-Cordes-Damm	234	Elbbrücken	7,49
1554	623	Schmuckshöhe	234	Elbbrücken	2,87
1555	624	Feldschmiede	234	Elbbrücken	1,01
1556	625	Bramfeld, Dorfplatz	234	Elbbrücken	13,77
1557	626	Hallenbad Bramfeld	234	Elbbrücken	3,89
1558	627	Meilsdorfer Damm	234	Elbbrücken	8,7
1559	628	Feldrosenweg	234	Elbbrücken	4,32
1560	629	Erich-Ziegel-Ring	234	Elbbrücken	11,59
1561	630	Eichwischen	234	Elbbrücken	3,33
1562	631	Wiebischenkamp	234	Elbbrücken	5,89
1563	632	Greifenberger Str	234	Elbbrücken	10,66
1564	633	Am Licentiatenberg	234	Elbbrücken	8,97
1565	634	S Krupunder	234	Elbbrücken	5,77
1566	635	Stiftung Alsterdorf	234	Elbbrücken	11,37
1567	636	Alsterkrugch. (Mitte	234	Elbbrücken	4,55
1568	637	Bargteheider Str	234	Elbbrücken	5,01
1569	638	Halstenbek, Dockenh.	234	Elbbrücken	4,23
1570	639	U Niendorf-Markt	234	Elbbrücken	16,22
1571	640	Hermelinweg	234	Elbbrücken	0,82
1572	641	Halstenbeker Stieg	234	Elbbrücken	4,41
1573	642	Furchenacker	234	Elbbrücken	2,88
1574	643	Neusurenland	234	Elbbrücken	0,9
1575	644	Berner Chaussee	234	Elbbrücken	6,67
1576	645	Bramfeld See	234	Elbbrücken	7,89
1577	646	Lufthansa-Werft	234	Elbbrücken	4,53
1578	647	Trittau Nordschule	234	Elbbrücken	37,32
1579	648	Kapelle  4	234	Elbbrücken	2,04
1580	649	Rauchschwalbenweg	234	Elbbrücken	16,93
1581	650	Röntgenstr	234	Elbbrücken	8,79
1582	651	Fahrenkrön	234	Elbbrücken	7,21
1583	652	U/S Ohlsdorf	234	Elbbrücken	1,98
1584	653	Pfefferberg, oben	234	Elbbrücken	8,7
1585	654	Schneehuhnkamp	234	Elbbrücken	9,23
1586	655	Fuhlsbütteler Weg	234	Elbbrücken	8,28
1587	656	Busbrookhöhe	234	Elbbrücken	0,66
1588	657	Bindfeldweg	234	Elbbrücken	8,17
1589	658	Sandkrugweg	234	Elbbrücken	3,98
1590	659	Eidelstedter Brook	234	Elbbrücken	1,95
1591	660	Krieger-Ehrenallee	234	Elbbrücken	1,92
1592	661	Herzog-Bruno-Weg	234	Elbbrücken	8,3
1593	662	Kapelle  9	234	Elbbrücken	8,12
1594	663	Karlshöhe	234	Elbbrücken	5,21
1595	664	S Halstenbek	234	Elbbrücken	6,15
1596	665	U Klein Borstel	234	Elbbrücken	1,41
1597	666	Puckholm	234	Elbbrücken	6,38
1598	667	Bramfeld, Maisredder	234	Elbbrücken	8,07
1599	668	Trittau, Bahnhof	234	Elbbrücken	37,32
1600	669	Gumbinner Kehre	234	Elbbrücken	6,5
1601	670	U Berne	234	Elbbrücken	3,49
1602	671	Sellhopsweg	234	Elbbrücken	2,25
1603	672	Halstenbek, Laubenst	234	Elbbrücken	4,45
1604	673	U Joachim-Mähl-Str	234	Elbbrücken	10,68
1605	674	Umweltz. Karlshöhe	234	Elbbrücken	7,14
1606	675	Bargkoppelweg	234	Elbbrücken	2,58
1607	676	Hummelsb Landstr	234	Elbbrücken	1,19
1608	677	Im Ginsterbusch	234	Elbbrücken	0,2
1609	678	Helvetierweg	234	Elbbrücken	16,95
1610	679	Plattenfoort	234	Elbbrücken	0,4
1611	680	Etzestraße	234	Elbbrücken	5,1
1612	681	Wählingsallee	234	Elbbrücken	17,02
1613	682	Albertinen-Krankenha	234	Elbbrücken	2,27
1614	683	Wildschwanbrook (Mit	234	Elbbrücken	4,71
1615	684	Wendlohstr	234	Elbbrücken	8,08
1616	685	U Fuhlsbüttel	234	Elbbrücken	1,19
1617	686	S Kornweg	234	Elbbrücken	1,94
1618	687	Halstenbek, Friedens	234	Elbbrücken	4,45
1619	688	Preetzer Str	234	Elbbrücken	7,62
1620	689	Siek, Alte Landstr	234	Elbbrücken	8,7
1621	690	Waldingstr	234	Elbbrücken	8,27
1622	691	U Schippelsweg	234	Elbbrücken	36,28
1623	692	Von-Suppe-Str	234	Elbbrücken	3,55
1624	693	Ohkampring	234	Elbbrücken	1,23
1625	694	S Hoheneichen	234	Elbbrücken	9,81
1626	695	Modecentrum	234	Elbbrücken	16,5
1627	696	Pinneberg, Hogenkamp	234	Elbbrücken	13,98
1628	697	Lütjensee, Strandweg	234	Elbbrücken	8,69
1629	698	Nektarweg	234	Elbbrücken	0,29
1630	699	Wagrierweg	234	Elbbrücken	14,8
1631	700	U Niendorf-Nord	234	Elbbrücken	19,49
1632	701	Scheelring	234	Elbbrücken	13,07
1633	702	Hummelsb Hauptstr	234	Elbbrücken	2,26
1634	703	Ellerbek, Heidkoppel	234	Elbbrücken	32,67
1635	704	U Fuhlsbüttel-Nord	234	Elbbrücken	1,61
1636	705	U Meiendorfer Weg	234	Elbbrücken	4,03
1637	706	S Wellingsbüttel	234	Elbbrücken	10,06
1638	707	Rolfinckstr	234	Elbbrücken	4,76
1639	708	Am Gehöckel	234	Elbbrücken	1,31
1640	709	Grotkoppelweg	234	Elbbrücken	2,57
1641	710	Mellande	234	Elbbrücken	4,75
1642	711	S Thesdorf	234	Elbbrücken	7,79
1643	712	Alter Berner Weg	234	Elbbrücken	8,47
1644	713	Poppenbütteler Stieg	234	Elbbrücken	2,31
1645	714	Rellingen, Am Gedenk	234	Elbbrücken	6,17
1646	715	Pommernweg	234	Elbbrücken	1,94
1647	716	Pinneberg, Jahnhalle	234	Elbbrücken	8,52
1648	717	A Burgwedel	234	Elbbrücken	8,81
1649	718	Anna-Susanna-Stieg	234	Elbbrücken	13,26
1650	719	Lademannbogen	234	Elbbrücken	1,23
1651	720	Burgweg	234	Elbbrücken	1,22
1652	721	Dorfstr  Grönwohld	234	Elbbrücken	18
1653	722	Frahmredder	234	Elbbrücken	6,11
1654	723	Ermlandweg	234	Elbbrücken	4,3
1655	724	Moorreye	234	Elbbrücken	4,12
1656	725	Rittmerskamp	234	Elbbrücken	2,48
1657	726	Ellerbek, Dorfstr	234	Elbbrücken	1,84
1658	727	Goldröschenweg	234	Elbbrücken	2,54
1659	728	Am Schulwald	234	Elbbrücken	4,68
1660	729	Eulenkrugstr	234	Elbbrücken	15,89
1661	730	Schulz. Schmalenbeck	234	Elbbrücken	20,05
1662	731	Buchenstieg	234	Elbbrücken	6,1
1663	732	Rellingen, Rosenhof	234	Elbbrücken	1,81
1664	733	Saseler Kamp	234	Elbbrücken	9,06
1665	734	Alstertal-Einkaufsze	234	Elbbrücken	15,75
1666	735	Pinneberg, H-Lange-S	234	Elbbrücken	8,16
1667	736	S Pinneberg	234	Elbbrücken	8,39
1668	737	Alte Landstr (Nord)	234	Elbbrücken	1,82
1669	738	Halenreie	234	Elbbrücken	0,58
1670	739	Sasel, Markt	234	Elbbrücken	5,34
1671	740	Wesselstraat	234	Elbbrücken	1,87
1672	741	Rellingen, Holstenst	234	Elbbrücken	3,7
1673	742	U Schmalenbeck	234	Elbbrücken	20,05
1674	743	Schule Wöhrend (Kehr	234	Elbbrücken	20,05
1675	744	Hoisdorf , Bahnhof	234	Elbbrücken	8,7
1676	745	Gussau	234	Elbbrücken	5,81
1677	746	Wördenmoorweg	234	Elbbrücken	7,3
1678	747	Schulbergredder	234	Elbbrücken	6,95
1679	748	Suckweg	234	Elbbrücken	8,19
1680	749	Högenkamp	234	Elbbrücken	1,82
1681	750	Rellingen, Lee-Dieks	234	Elbbrücken	1,81
1682	751	Rögenweg	234	Elbbrücken	0,41
1683	752	Pinneberg, Waldstr	234	Elbbrücken	3,7
1684	753	U Langenhorn-Nord	234	Elbbrücken	8,62
1685	754	Nordstrand	234	Elbbrücken	8,7
1686	755	U Ahrensburg-Ost	234	Elbbrücken	13,32
1687	756	Iland	234	Elbbrücken	5,1
1688	757	Feldblumenweg	234	Elbbrücken	4,23
1689	758	A Bönningstedt	234	Elbbrücken	17,96
1690	759	Poppenbüttel, Markt	234	Elbbrücken	14,25
1691	760	Garstedt, Ohe	234	Elbbrücken	6,15
1692	761	U Buckhorn	234	Elbbrücken	1,86
1693	762	Schmalenb,Park Manha	234	Elbbrücken	20,06
1694	763	Am Neuen Teich	234	Elbbrücken	1,43
1695	764	Jäckbornsweg	234	Elbbrücken	22,07
1696	765	Ulzburger Str	234	Elbbrücken	2,88
1697	766	Aspelohe Garstedt	234	Elbbrücken	6,15
1698	767	AKH Ochsenzoll	234	Elbbrücken	3,44
1699	768	Amt Pinneberg	234	Elbbrücken	7,01
1700	769	Manhagener Allee	234	Elbbrücken	17,13
1701	770	In de Tarpen	234	Elbbrücken	4,81
1702	771	S Ahrensburg	234	Elbbrücken	35,93
1703	772	Ohlendorffs Tannen	234	Elbbrücken	5,5
1704	773	S Prisdorf	234	Elbbrücken	5,75
1705	774	Bergstedt, Markt	234	Elbbrücken	4,55
1706	775	Dortmunder Str	234	Elbbrücken	3,51
1707	776	AKH Heidberg	234	Elbbrücken	3,29
1708	777	Drosselstieg	234	Elbbrücken	1,73
1709	778	Stormarnplatz	234	Elbbrücken	14,93
1710	779	U Kiwittsmoor	234	Elbbrücken	3,73
1711	780	Tangstedt, Ortseinga	234	Elbbrücken	1,82
1712	781	Rügelsbarg	234	Elbbrücken	6,62
1713	782	U Ochsenzoll	234	Elbbrücken	1,31
1714	783	Wulfsdorfer Weg	234	Elbbrücken	1,45
1715	784	Schwarzer Weg Garste	234	Elbbrücken	6,17
1716	785	Kuhredder	234	Elbbrücken	10,57
1717	786	Fritz-Reuter-Str	234	Elbbrücken	14,93
1718	787	U Hoisbüttel	234	Elbbrücken	3,86
1719	788	Am Weinberg	234	Elbbrücken	14,93
1720	789	Beerbuschredder	234	Elbbrücken	4,24
1721	790	Am Böhmerwald	234	Elbbrücken	1,53
1722	791	A/U Garstedt	234	Elbbrücken	2,8
1723	792	HANS-BOECKLER-RING	234	Elbbrücken	1,4
1724	793	Glashütter Kirchenwe	234	Elbbrücken	3,75
1725	794	Lindenhof	234	Elbbrücken	1,27
1726	795	Tannenhof	234	Elbbrücken	4,15
1727	796	Kurt-Fischer-Str	234	Elbbrücken	45,24
1728	797	Rosenhof Ahrensburg	234	Elbbrücken	44,68
1729	798	Hoisbüttel, Lehmkuhl	234	Elbbrücken	3,32
1730	799	Kummerfeld, Wiesengr	234	Elbbrücken	1,82
1731	800	Kohfurth	234	Elbbrücken	1,28
1732	801	Bünningstedt, Ortsmi	234	Elbbrücken	6,54
1733	802	A Hasloh	234	Elbbrücken	17,96
1734	803	U Ohlstedt	234	Elbbrücken	7,02
1735	804	S Tornesch	234	Elbbrücken	8,21
1736	805	Forstweg Harksheide	234	Elbbrücken	3,28
1737	806	Glashütter Damm	234	Elbbrücken	1,53
1738	807	Buchenweg Nordersted	234	Elbbrücken	0,8
1739	808	Hohenraden, Roffloh	234	Elbbrücken	1,82
1740	809	Bökenbarg	234	Elbbrücken	11,18
1741	810	Rathaus Norderstedt	234	Elbbrücken	11,05
1742	811	Alter Kirchenweg (Ra	234	Elbbrücken	0,8
1743	812	Glashütte, Siegfried	234	Elbbrücken	1,4
1744	813	Siedlung Bramkamp/Re	234	Elbbrücken	2,5
1745	814	Romintener Weg	234	Elbbrücken	1,92
1746	815	Rugenranzel	234	Elbbrücken	1,3
1747	816	A Moorbekhalle	234	Elbbrücken	0,64
1748	817	Grootkoppelstr	234	Elbbrücken	1,92
1749	818	A Quickborn Süd	234	Elbbrücken	11,09
1750	819	A Friedrichsgabe	234	Elbbrücken	0,64
1751	820	Pestalozzistr	234	Elbbrücken	0,8
1752	821	Wulksfelde	234	Elbbrücken	2,08
1753	822	Quickborn, Kirche	234	Elbbrücken	11,5
1754	823	Gewerbeg.Harksh.(Süd	234	Elbbrücken	0,8
1755	824	Tangstedt, Herrendam	234	Elbbrücken	0,62
1756	825	A Quickborner Str	234	Elbbrücken	2
1757	826	Wilstedt, Waldstr	234	Elbbrücken	0,68
1758	827	Quickborner Heide, F	234	Elbbrücken	11,43
1759	828	Bargteheide	234	Elbbrücken	64,37
1760	829	A Haslohfurt	234	Elbbrücken	2,84
1761	830	Rhen, Paracelsus-Kli	234	Elbbrücken	2,96
1762	831	Quickb.Heide, Schmie	234	Elbbrücken	9,14
1763	832	A/S Elmshorn	234	Elbbrücken	21,35
1764	833	Lerchenweg Quickborn	234	Elbbrücken	8,25
1765	834	v/nElmshorn	234	Elbbrücken	5,46
1766	835	Bilsen, Waldfrieden	234	Elbbrücken	4,13
1767	836	Kupfermühle	234	Elbbrücken	11,75
1768	837	Hemdingen, Beiderwan	234	Elbbrücken	1,4
1769	838	A Ulzburg Süd	234	Elbbrücken	9,24
1770	839	Ulzburg, Birkenhof	234	Elbbrücken	4,09
1771	840	A Sparrieshoop	234	Elbbrücken	3,74
1772	841	Ulzburg, Kirche	234	Elbbrücken	4,11
1773	842	A Vossloch	234	Elbbrücken	3,74
1774	843	Heeder Damm	234	Elbbrücken	8,19
1775	844	Henstedt, Schäferber	234	Elbbrücken	2,67
1776	845	A Alveslohe	234	Elbbrücken	7,12
1777	846	A Ulzburg	234	Elbbrücken	3,72
1778	847	Bad Oldesloe	234	Elbbrücken	130,06
1779	848	Horst	234	Elbbrücken	4,33
1780	849	Kisdorfer Mühle	234	Elbbrücken	4,14
1781	850	Dradenau	234	Elbbrücken	3,79
1782	851	Kattwykdamm	234	Elbbrücken	16,18
1783	852	Jehrden	234	Elbbrücken	4,18
1784	853	Groß Moor	234	Elbbrücken	6,38
1785	854	Fünfhausen	234	Elbbrücken	15,77
1786	855	Beckedorf	234	Elbbrücken	6,81
1787	856	Marmstorf	234	Elbbrücken	29,47
1788	857	Quickborn Ost	234	Elbbrücken	10,88
1789	858	Riepenburg	234	Elbbrücken	1,28
1790	859	Witzhave	234	Elbbrücken	21,3
1791	860	Rümpel	234	Elbbrücken	11,75
1792	861	Lasbek	234	Elbbrücken	11,75
1793	862	Elmenhorst	234	Elbbrücken	9,94
1794	863	Delingsdorf	234	Elbbrücken	8,84
1795	864	Wakendorf II	234	Elbbrücken	0,51
1796	865	Lütjensee	234	Elbbrücken	8,7
1797	866	Achtern Diek	234	Elbbrücken	8,7
1798	867	Kayhude	234	Elbbrücken	0,47
1799	868	Krümmel	234	Elbbrücken	2,75
1800	869	Brraker Grund	234	Elbbrücken	8,7
1801	870	Neukloster	234	Elbbrücken	43,3
1802	871	Horneburg	234	Elbbrücken	42,05
1803	872	Dollern	234	Elbbrücken	12,79
1804	873	Agathenburg	234	Elbbrücken	54,9
1805	874	Stade	234	Elbbrücken	119,28
1806	875	Kaltenkirchen Süd	234	Elbbrücken	90,3
1807	876	Kaltenkirchen Mitte	234	Elbbrücken	0,8
1808	877	Holstentherme	234	Elbbrücken	0,75
1809	878	dodenhof	234	Elbbrücken	0,75
1810	879	Nützen	234	Elbbrücken	0,75
1811	880	Lentföhrden	234	Elbbrücken	0,75
1812	881	Bad Bramstedt Kurhaus	234	Elbbrücken	0,75
1813	882	Bad Bramstedt	234	Elbbrücken	0,75
1814	883	Wiemersdorf	234	Elbbrücken	0,75
1815	884	Großenaspe	234	Elbbrücken	0,75
1816	885	Boostedt	234	Elbbrücken	0,75
1817	886	Neumünster Süd	234	Elbbrücken	0,75
1818	887	Neumünster	234	Elbbrücken	3,44
1819	888	Pollhof	234	Elbbrücken	1,13
1820	889	Curslack Nord	234	Elbbrücken	1,14
1821	890	Neuengamme Kirche	234	Elbbrücken	1,11
1822	891	Neuengamme, Bei der blauen Brücke	234	Elbbrücken	1,12
1823	892	Neuengamme KZ-Gedenkstätte	234	Elbbrücken	1,17
1824	893	Neuengamme, Windpark	234	Elbbrücken	1,15
1825	894	Neuengamme, Elbdeich	234	Elbbrücken	1,14
1826	895	Altengamme, Gemeindehaus	234	Elbbrücken	1,13
1827	896	Altengammer Hauptdeich	234	Elbbrücken	3,94
1828	897	Borghorst	234	Elbbrücken	1,13
1829	898	Neuengammer Heerweg	234	Elbbrücken	1,19
1830	899	Neuengammer Hinterdeich	234	Elbbrücken	1,1
1831	900	Neuengamme Kiebitzdeich	234	Elbbrücken	1,15
1832	901	West-Krauel	234	Elbbrücken	8,03
1833	902	Kirchwerder Schule	234	Elbbrücken	1,57
1834	903	Kirchwerder	234	Elbbrücken	1,34
1835	904	Teufelsort	234	Elbbrücken	1,38
1836	905	Zollenspieker Schule	234	Elbbrücken	1,3
1837	906	Zollenspieker	234	Elbbrücken	6,73
1838	907	Lütjenburg / Sande	234	Elbbrücken	7,33
1839	908	Süderquerweg	234	Elbbrücken	1,85
1840	909	Norderquerweg	234	Elbbrücken	1,26
1841	910	Achterdiekbrücke	234	Elbbrücken	1,25
1842	911	Schule Curslack	234	Elbbrücken	1,15
1843	912	Rieck-Museum	234	Elbbrücken	1,26
1844	913	Neuengamme, Kirchwerder Landweg	234	Elbbrücken	1,27
1845	914	Kirchwerder Hausdeich	234	Elbbrücken	1,26
1846	915	Fersenweg	234	Elbbrücken	1,3
1847	916	Wraust	234	Elbbrücken	1,07
1848	917	Fünfhausen Schule	234	Elbbrücken	1,09
1849	918	Durchdeich	234	Elbbrücken	1,04
1850	919	Reitbrook Hinterdeich	234	Elbbrücken	1,03
1851	920	Krapphofschleuse	234	Elbbrücken	3,52
1852	921	Neu-Allermöhe Süd	234	Elbbrücken	8,76
1853	922	See Hinterm Horn	234	Elbbrücken	1,04
1854	923	Reitbrooker Mühle	234	Elbbrücken	1,06
1855	924	Eichbaumsee	234	Elbbrücken	4,74
1856	925	Hohedeich	234	Elbbrücken	1,07
1857	926	Fünfhausen, Siedlung	234	Elbbrücken	1,08
1858	927	Ochsenwerder Norderdeich	234	Elbbrücken	1,06
1859	928	Ochsenwerder Schule	234	Elbbrücken	1,09
1860	929	Gauert	234	Elbbrücken	1,05
1861	930	Ochsenwerder Dorferbogen	234	Elbbrücken	1,06
1862	931	Spadenland	234	Elbbrücken	1,06
1863	932	Gewerbegebiet Allermöhe West	234	Elbbrücken	3,67
1864	933	Moorfleet	234	Elbbrücken	2,09
1865	934	Pinkertweg	234	Elbbrücken	12,74
